x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.7,2003-02-07 00:00:00,ON,2003,2,7,-6.5,,-9.2,,-3.7,,0,,,M,,M,,,26,,41,,0,,24.5,,39,,65,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.8,2003-02-08 00:00:00,ON,2003,2,8,-5.5,,-8.8,,-2.2,,0,,,M,,M,,,21,,67,,0,,23.5,,52,,73,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.9,2003-02-09 00:00:00,ON,2003,2,9,-4.5,,-7,,-2,,0,,,M,,M,,,27,,59,,0,,22.5,,43,,74,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.10,2003-02-10 00:00:00,ON,2003,2,10,-8.7,,-16.9,,-0.5,,0,,,M,,M,,,33,,65,,0,,26.7,,48,,81,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.11,2003-02-11 00:00:00,ON,2003,2,11,-12.1,,-19.4,,-4.8,,0.5,,,M,,M,,,22,,61,,0,,30.1,,41,,78,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.12,2003-02-12 00:00:00,ON,2003,2,12,-9.2,,-13.2,,-5.2,,0,,,M,,M,,,28,,78,,0,,27.2,,44,,71,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.13,2003-02-13 00:00:00,ON,2003,2,13,-11.4,,-13.8,,-8.9,,0,,,M,,M,,,26,,52,,0,,29.4,,47,,72,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.14,2003-02-14 00:00:00,ON,2003,2,14,-8.4,,-12.5,,-4.3,,0,,,M,,M,,,25,,37,,0,,26.4,,46,,65,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.15,2003-02-15 00:00:00,ON,2003,2,15,-12.9,,-15.2,,-10.6,,0,,,M,,M,,,1,,35,,0,,30.9,,35,,51,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.16,2003-02-16 00:00:00,ON,2003,2,16,-13.9,,-18,,-9.7,,0.5,,,M,,M,,,6,,52,,0,,31.9,,46,,76,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.17,2003-02-17 00:00:00,ON,2003,2,17,-8.3,,-12.7,,-3.9,,0.5,,,M,,M,,,7,,48,,0,,26.3,,60,,80,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.18,2003-02-18 00:00:00,ON,2003,2,18,-2.4,,-4.6,,-0.2,,1,,,M,,M,,,23,,48,,0,,20.4,,68,,81,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.19,2003-02-19 00:00:00,ON,2003,2,19,-0.3,,-2.8,,2.2,,0,,,M,,M,,,22,,61,,0,,18.3,,54,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.20,2003-02-20 00:00:00,ON,2003,2,20,-0.9,,-4.8,,3,,0,,,M,,M,,,20,,46,,0,,18.9,,59,,72,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.21,2003-02-21 00:00:00,ON,2003,2,21,0.7,,-2,,3.3,,0,,,M,,M,,,24,,33,,0,,17.3,,59,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.22,2003-02-22 00:00:00,ON,2003,2,22,0.3,,-2,,2.5,,10,,,M,,M,,,5,,52,,0,,17.7,,57,,82,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.23,2003-02-23 00:00:00,ON,2003,2,23,-6.4,,-10.8,,-1.9,,1,,,M,,M,,,34,,61,,0,,24.4,,51,,78,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.24,2003-02-24 00:00:00,ON,2003,2,24,-9.6,,-12.8,,-6.3,,0.5,,,M,,M,,,33,,37,,0,,27.6,,47,,82,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.25,2003-02-25 00:00:00,ON,2003,2,25,-12.2,,-16,,-8.3,,0.5,,,M,,M,,,32,,33,,0,,30.2,,45,,67,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.26,2003-02-26 00:00:00,ON,2003,2,26,-11.7,,-16.6,,-6.7,,0,,,M,,M,,,0,,0,,0,,29.7,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.27,2003-02-27 00:00:00,ON,2003,2,27,-8.1,,-13,,-3.2,,0,,,M,,M,,,0,,0,,0,,26.1,,64,,74,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.2.28,2003-02-28 00:00:00,ON,2003,2,28,-4.9,,-9.2,,-0.5,,0,,,M,,M,,,0,,0,,0,,22.9,,59,,72,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.1,2003-03-01 00:00:00,ON,2003,3,1,-4,,-8.5,,0.6,,0,,,M,,M,,,0,,0,,0,,22,,59,,89,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.2,2003-03-02 00:00:00,ON,2003,3,2,-8.2,,-18.5,,2.1,,6,,,M,,M,,,32,,61,,0,,26.2,,46,,87,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.3,2003-03-03 00:00:00,ON,2003,3,3,-16.6,,-23.1,,-10.1,,0,,,M,,M,,,32,,46,,0,,34.6,,36,,58,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.4,2003-03-04 00:00:00,ON,2003,3,4,-4.1,,-10.3,,2.1,,1.5,,,M,,M,,,25,,41,,0,,22.1,,56,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.5,2003-03-05 00:00:00,ON,2003,3,5,-5.6,,-9,,-2.1,,4.5,,,M,,M,,,32,,46,,0,,23.6,,52,,80,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.6,2003-03-06 00:00:00,ON,2003,3,6,-8.3,,-11.6,,-4.9,,0,,,M,,M,,,6,,35,,0,,26.3,,46,,60,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.7,2003-03-07 00:00:00,ON,2003,3,7,-5.3,,-11.2,,0.6,,0,,,M,,M,,,25,,33,,0,,23.3,,52,,71,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.8,2003-03-08 00:00:00,ON,2003,3,8,-1.2,,-4.7,,2.3,,5,,,M,,M,,,32,,57,,0,,19.2,,61,,82,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.9,2003-03-09 00:00:00,ON,2003,3,9,-8.3,,-11.9,,-4.6,,0,,,M,,M,,,23,,56,,0,,26.3,,43,,62,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.10,2003-03-10 00:00:00,ON,2003,3,10,-10.9,,-14,,-7.7,,0,,,M,,M,,,26,,56,,0,,28.9,,44,,64,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.11,2003-03-11 00:00:00,ON,2003,3,11,-3.6,,-9.8,,2.7,,0,,,M,,M,,,23,,57,,0,,21.6,,53,,69,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.12,2003-03-12 00:00:00,ON,2003,3,12,-1.2,,-5.5,,3.1,,0.5,,,M,,M,,,24,,54,,0,,19.2,,46,,81,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.13,2003-03-13 00:00:00,ON,2003,3,13,-4.4,,-6.8,,-2,,0.5,,,M,,M,,,6,,46,,0,,22.4,,36,,59,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.14,2003-03-14 00:00:00,ON,2003,3,14,-4.1,,-8.3,,0.2,,0,,,M,,M,,,0,,0,,0,,22.1,,45,,62,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.15,2003-03-15 00:00:00,ON,2003,3,15,-0.3,,-4.5,,4,,0,,,M,,M,,,0,,0,,0,,18.3,,62,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.16,2003-03-16 00:00:00,ON,2003,3,16,0.8,,-3.6,,5.2,,0,,,M,,M,,,0,,0,,0,,17.2,,66,,80,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.17,2003-03-17 00:00:00,ON,2003,3,17,6.2,,0.1,,12.2,,0,,,M,,M,,,1,,33,,0,,11.8,,68,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.18,2003-03-18 00:00:00,ON,2003,3,18,5.5,,1.4,,9.6,,0,,,M,,M,,,0,,0,,0,,12.5,,42,,76,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.19,2003-03-19 00:00:00,ON,2003,3,19,1.7,,0.2,,3.2,,2.5,,,M,,M,,,7,,61,,0,,16.3,,42,,73,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.20,2003-03-20 00:00:00,ON,2003,3,20,3.5,,2.3,,4.7,,6.5,,,M,,M,,,6,,44,,0,,14.5,,74,,94,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.21,2003-03-21 00:00:00,ON,2003,3,21,3.9,,2.1,,5.7,,1,,,M,,M,,,0,,0,,0,,14.1,,91,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.22,2003-03-22 00:00:00,ON,2003,3,22,2.9,,0.2,,5.5,,1.5,,,M,,M,,,0,,0,,0,,15.1,,73,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.23,2003-03-23 00:00:00,ON,2003,3,23,4.4,,1.7,,7,,0.5,,,M,,M,,,20,,32,,0,,13.6,,67,,84,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.24,2003-03-24 00:00:00,ON,2003,3,24,4.6,,-0.2,,9.3,,0,,,M,,M,,,6,,32,,0,,13.4,,58,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.25,2003-03-25 00:00:00,ON,2003,3,25,6.3,,1.6,,11,,0.5,,,M,,M,,,0,,0,,0,,11.7,,66,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.26,2003-03-26 00:00:00,ON,2003,3,26,8.1,,4.2,,11.9,,1,,,M,,M,,,26,,46,,0,,9.9,,35,,77,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.27,2003-03-27 00:00:00,ON,2003,3,27,4.2,,1.2,,7.1,,0,,,M,,M,,,6,,46,,0,,13.8,,45,,76,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.28,2003-03-28 00:00:00,ON,2003,3,28,8.5,,3.8,,13.2,,2,,,M,,M,,,20,,65,,0,,9.5,,56,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.29,2003-03-29 00:00:00,ON,2003,3,29,6.2,,0.8,,11.6,,10,,,M,,M,,,22,,48,,0,,11.8,,52,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.30,2003-03-30 00:00:00,ON,2003,3,30,-0.2,,-2.9,,2.6,,0,,,M,,M,,,32,,39,,0,,18.2,,42,,66,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.3.31,2003-03-31 00:00:00,ON,2003,3,31,-1.5,,-5.9,,2.9,,0,,,M,,M,,,30,E,52,E,0,,19.5,,35,,81,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.1,2003-04-01 00:00:00,ON,2003,4,1,-1.6,,-5.7,,2.6,,1,,,M,,M,,,12,,32,,0,,19.6,,46,,80,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.2,2003-04-02 00:00:00,ON,2003,4,2,2.7,,1.2,,4.1,,0,,,M,,M,,,7,,48,,0,,15.3,,63,,78,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.3,2003-04-03 00:00:00,ON,2003,4,3,-0.3,,-2.6,,2,,18.5,,,M,,M,,,6,,56,,0,,18.3,,68,,79,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.4,2003-04-04 00:00:00,ON,2003,4,4,-3,,-3.8,,-2.1,,13.5,,,M,,M,,,6,,69,,0,,21,,57,,76,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.5,2003-04-05 00:00:00,ON,2003,4,5,-2,,-5.4,,1.5,,5,,,M,,M,,,6,,63,,0,,20,,52,,84,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.6,2003-04-06 00:00:00,ON,2003,4,6,-4.2,,-7.6,,-0.7,,0,,,M,,M,,,30,,33,,0,,22.2,,45,,64,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.7,2003-04-07 00:00:00,ON,2003,4,7,-2,,-2.9,,-1.1,,15,,,M,,M,,,6,,78,,0,,20,,47,,77,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.8,2003-04-08 00:00:00,ON,2003,4,8,-1.4,,-2.7,,0,,0.5,,,M,,M,,,6,,59,,0,,19.4,,63,,77,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.9,2003-04-09 00:00:00,ON,2003,4,9,-0.5,,-2.4,,1.4,,0,,,M,,M,,,0,,0,,0,,18.5,,61,,81,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.10,2003-04-10 00:00:00,ON,2003,4,10,1.2,,-3.3,,5.6,,0,,,M,,M,,,0,,0,,0,,16.8,,42,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.11,2003-04-11 00:00:00,ON,2003,4,11,4,,-1.1,,9.1,,0,,,M,,M,,,0,,0,,0,,14,,45,,76,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.12,2003-04-12 00:00:00,ON,2003,4,12,6.8,,0.1,,13.4,,0.5,,,M,,M,,,32,,50,,0,,11.2,,45,,77,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.13,2003-04-13 00:00:00,ON,2003,4,13,3.8,,0.8,,6.7,,0,,,M,,M,,,0,,0,,0,,14.2,,40,,65,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.14,2003-04-14 00:00:00,ON,2003,4,14,6.6,,0.6,,12.6,,0,,,M,,M,,,0,,0,,0,,11.4,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.15,2003-04-15 00:00:00,ON,2003,4,15,11.8,,6.1,,17.4,,0,,,M,,M,,,21,,46,,0,,6.2,,49,,66,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.16,2003-04-16 00:00:00,ON,2003,4,16,8.4,,0.8,,16,,0,,,M,,M,,,0,,0,,0,,9.6,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.17,2003-04-17 00:00:00,ON,2003,4,17,1.2,,-1.4,,3.7,,12,,,M,,M,,,6,,74,,0,,16.8,,39,,68,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.18,2003-04-18 00:00:00,ON,2003,4,18,5.6,,2.7,,8.5,,0.5,,,M,,M,,,7,,41,,0,,12.4,,61,,75,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.19,2003-04-19 00:00:00,ON,2003,4,19,8.7,,5.9,,11.4,,0,,,M,,M,,,7,,37,,0,,9.3,,65,,80,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.20,2003-04-20 00:00:00,ON,2003,4,20,10.4,,5.4,,15.4,,7,,,M,,M,,,26,,70,,0,,7.6,,58,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.21,2003-04-21 00:00:00,ON,2003,4,21,12.2,,6.3,,18.1,,0.5,,,M,,M,,,29,,46,,0,,5.8,,48,,95,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.22,2003-04-22 00:00:00,ON,2003,4,22,5.8,,1.4,,10.2,,1.5,,,M,,M,,,30,,52,,0,,12.2,,63,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.23,2003-04-23 00:00:00,ON,2003,4,23,2.9,,-0.9,,6.7,,0.5,,,M,,M,,,32,,52,,0,,15.1,,39,,63,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.24,2003-04-24 00:00:00,ON,2003,4,24,7.5,,0.2,,14.7,,0.5,,,M,,M,,,31,,33,,0,,10.5,,23,,63,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.25,2003-04-25 00:00:00,ON,2003,4,25,5.5,,2.1,,8.8,,0,,,M,,M,,,6,,37,,0,,12.5,,38,,64,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.26,2003-04-26 00:00:00,ON,2003,4,26,9.7,,4.4,,14.9,,0.5,,,M,,M,,,32,,37,,0,,8.3,,24,,58,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.27,2003-04-27 00:00:00,ON,2003,4,27,8.2,,2.2,,14.2,,0.5,,,M,,M,,,20,,39,,0,,9.8,,30,,62,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.28,2003-04-28 00:00:00,ON,2003,4,28,11.5,,4.7,,18.3,,0.5,,,M,,M,,,32,,50,,0,,6.5,,44,,67,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.29,2003-04-29 00:00:00,ON,2003,4,29,10.1,,5.7,,14.5,,0.5,,,M,,M,,,32,,37,,0,,7.9,,37,,64,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.4.30,2003-04-30 00:00:00,ON,2003,4,30,6.7,,3.6,,9.8,,0.5,,,M,,M,,,7,,46,,0,,11.3,,45,,76,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.1,2003-05-01 00:00:00,ON,2003,5,1,13.2,,5.5,,20.9,,10.5,,,M,,M,,,7,,50,,0,,4.8,,62,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.2,2003-05-02 00:00:00,ON,2003,5,2,9.3,,6.6,,12,,11,,,M,,M,,,6,,39,,0,,8.7,,44,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.3,2003-05-03 00:00:00,ON,2003,5,3,7.3,,3.9,,10.7,,1.5,,,M,,M,,,7,,41,,0,,10.7,,33,,73,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.4,2003-05-04 00:00:00,ON,2003,5,4,7.9,,3,,12.8,,0.5,,,M,,M,,,6,,35,,0,,10.1,,37,,74,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.5,2003-05-05 00:00:00,ON,2003,5,5,7.9,,5.4,,10.3,,17.5,,,M,,M,,,8,E,54,E,0,,10.1,,48,,88,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.6,2003-05-06 00:00:00,ON,2003,5,6,11.1,,5.4,,16.7,,0,,,M,,M,,,7,,32,,0,,6.9,,64,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.7,2003-05-07 00:00:00,ON,2003,5,7,9.5,,6.6,,12.3,,0.5,,,M,,M,,,0,,0,,0,,8.5,,72,,87,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.8,2003-05-08 00:00:00,ON,2003,5,8,11.8,,6.8,,16.8,,0,,,M,,M,,,36,,39,,0,,6.2,,31,,85,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.9,2003-05-09 00:00:00,ON,2003,5,9,10,,7.1,,12.8,,0,,,M,,M,,,0,,0,,0,,8,,37,,68,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.10,2003-05-10 00:00:00,ON,2003,5,10,11,,8.2,,13.8,,0.5,,,M,,M,,,5,,52,,0,,7,,50,,68,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.11,2003-05-11 00:00:00,ON,2003,5,11,11.9,,7.3,,16.5,,8,,,M,,M,,,24,E,69,E,0,,6.1,,52,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.12,2003-05-12 00:00:00,ON,2003,5,12,9.7,,7.2,,12.1,,1.5,,,M,,M,,,28,,65,,0,,8.3,,67,,85,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.13,2003-05-13 00:00:00,ON,2003,5,13,9.7,,6.7,,12.7,,1,,,M,,M,,,30,,50,,0,,8.3,,61,,74,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.14,2003-05-14 00:00:00,ON,2003,5,14,10.9,,6.4,,15.3,,0,,,M,,M,,,0,,0,,0,,7.1,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.15,2003-05-15 00:00:00,ON,2003,5,15,10.5,,6.7,,14.2,,0.5,,,M,,M,,,7,,54,,0,,7.5,,60,,84,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.16,2003-05-16 00:00:00,ON,2003,5,16,8.7,,7.2,,10.1,,20.5,,,M,,M,,,6,,61,,0,,9.3,,83,,90,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.17,2003-05-17 00:00:00,ON,2003,5,17,10.2,,7.5,,12.8,,0,,,M,,M,,,5,,44,,0,,7.8,,63,,87,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.18,2003-05-18 00:00:00,ON,2003,5,18,12.9,,9.1,,16.6,,0.5,,,M,,M,,,6,,37,,0,,5.1,,45,,77,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.19,2003-05-19 00:00:00,ON,2003,5,19,12.2,,7.5,,16.9,,0,,,M,,M,,,6,,39,,0,,5.8,,44,,74,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.20,2003-05-20 00:00:00,ON,2003,5,20,10.1,,7.2,,12.9,,12.5,,,M,,M,,,32,,50,,0,,7.9,,66,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.21,2003-05-21 00:00:00,ON,2003,5,21,10.5,,6.4,,14.6,,1,,,M,,M,,,33,,54,,0,,7.5,,40,,69,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.22,2003-05-22 00:00:00,ON,2003,5,22,11.1,,9.3,,12.8,,1,,,M,,M,,,7,,52,,0,,6.9,,39,,57,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.23,2003-05-23 00:00:00,ON,2003,5,23,11.3,,8.1,,14.4,,25,,,M,,M,,,7,,54,,0,,6.7,,43,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.24,2003-05-24 00:00:00,ON,2003,5,24,10.3,,6.6,,13.9,,6.5,,,M,,M,,,6,E,52,E,0,,7.7,,77,,92,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.25,2003-05-25 00:00:00,ON,2003,5,25,10,,6.8,,13.2,,0,,,M,,M,,,0,,0,,0,,8,,70,,93,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.26,2003-05-26 00:00:00,ON,2003,5,26,12.3,,9.1,,15.5,,0,,,M,,M,,,0,,0,,0,,5.7,,61,,80,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.27,2003-05-27 00:00:00,ON,2003,5,27,12.3,,8.9,,15.6,,1.5,,,M,,M,,,0,,0,,0,,5.7,,67,,86,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.28,2003-05-28 00:00:00,ON,2003,5,28,12.4,,8.5,,16.3,,,M,,M,,M,,,0,,0,,0,,5.6,,68,,85,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.29,2003-05-29 00:00:00,ON,2003,5,29,15.1,,10.7,,19.5,,0.5,,,M,,M,,,0,,0,,0,,2.9,,,,,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.30,2003-05-30 00:00:00,ON,2003,5,30,14.8,,11.4,,18.1,,0,,,M,,M,,,0,,0,,0,,3.2,,45,,80,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.5.31,2003-05-31 00:00:00,ON,2003,5,31,13.9,,11.2,,16.6,,15,,,M,,M,,,35,,46,,0,,4.1,,52,,94,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.6.1,2003-06-01 00:00:00,ON,2003,6,1,11.8,,6.8,,16.7,,0.5,,,M,,M,,,36,,54,,0,,6.2,,35,,65,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.6.2,2003-06-02 00:00:00,ON,2003,6,2,16.2,,9.7,,22.6,,0.5,,,M,,M,,,33,,39,,0,,1.8,,31,,69,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.6.3,2003-06-03 00:00:00,ON,2003,6,3,11.4,,7,,15.7,,0,,,M,,M,,,8,,35,,0,,6.6,,38,,83,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.6.4,2003-06-04 00:00:00,ON,2003,6,4,12.2,,9.2,,15.1,,17,,,M,,M,,,7,,59,,0,,5.8,,60,,96,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.6.5,2003-06-05 00:00:00,ON,2003,6,5,11.1,,7.2,,14.9,,1,,,M,,M,,,7,,39,,0,,6.9,,86,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.6.6,2003-06-06 00:00:00,ON,2003,6,6,14.6,,8.4,,20.7,,0.5,,,M,,M,,,17,,32,,0,,3.4,,65,,98,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.6.7,2003-06-07 00:00:00,ON,2003,6,7,13.5,,10.6,,16.3,,0,,,M,,M,,,16,,37,,0,,4.5,,74,,100,
-79.395,43.62861111111111,TORONTO ISLAND A,6158665,6158665.2003.6.8,2003-06-08 00:00:00,ON,2003,6,8,12.8,,9.5,,16,,25,,,M,,M,,,8,,33,,0,,5.2,,88,,100,
